outcome_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,outcome_order,outcome_category_if_stated,text_exact,verb_or_action,knowledge_area_candidate,source_file,confidence,notes
OMG402_v01_LO_024,OMG402_LO_024,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",24,Färdighet och förmåga,samverka med olika yrkesgrupper inom och utanför hälso- och sjukvården i en primärvårdskontext,samverka,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_025,OMG402_LO_025,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",25,Färdighet och förmåga,"planera, prioritera, samordna och följa upp mottagningsarbete inom primärvård",planera,primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_026,OMG402_LO_026,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",26,Färdighet och förmåga,visa och ta initiativ inom primärvårdens och sjuksköterskans ansvarsområde samt motivera sitt handlande,visa,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_027,OMG402_LO_027,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",27,Värderingsförmåga och förhållningssätt,tillämpa evidensbaserad samt god och säker vård utifrån gällande författningar och styrdokument samt visa sitt kunnande i handlingsberedskap inom primärvård,tillämpa,juridik/författningar; patientsäkerhet; primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_028,OMG402_LO_028,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",28,Värderingsförmåga och förhållningssätt,"tillämpa professionellt, personcentrerat, empatiskt och hälsofrämjande förhållningssätt i teamarbete/samverkan samt gentemot patient och närstående inom primärvård",tillämpa,personcentrerad vård; team/samverkan; primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_029,OMG402_LO_029,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",29,Värderingsförmåga och förhållningssätt,visa självkännedom i den egna professionella kompetensen samt kunna identifiera sitt behov av ytterligare kunskap för fortlöpande utveckling av sin professionella kompetens i primärvårdskontext,visa,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_030,OMG402_LO_030,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",30,Värderingsförmåga och förhållningssätt,värdera möjligheter och risker med olika informatiklösningar relaterat till primärvård,värdera,primärvård,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_031,OMG402_LO_031,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",31,Värderingsförmåga och förhållningssätt,reflektera över egna erfarenheter kring likabehandling och jämställdhet inom primärvård,reflektera,primärvård; likabehandling; genus/jämställdhet,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_032,OMG402_LO_032,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",32,Värderingsförmåga och förhållningssätt,"sammanfatta personers upplevelse av hälsa/ohälsa, symtom, stigmatisering och erfarenhet av vård och behandling vid psykisk ohälsa och psykiska sjukdomar",sammanfatta,psykiatri,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_LO_033,OMG402_LO_033,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",33,Värderingsförmåga och förhållningssätt,reflektera över människors livsberättelser och levnadsvillkor samt förklara vad begreppet återhämtning kan innebära vid psykisk ohälsa och psykiska sjukdomar,reflektera,psykiatri,user_prompt_revision_OMG402_2026-08-31.txt,high,extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG403_v01_LO_001,OMG403_LO_001,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",1,Kunskap och förståelse,identifiera och beskriva potentiella situationer där hot och våld kan uppstå i en vårdsituation,identifiera,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_002,OMG403_LO_002,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",2,Kunskap och förståelse,"förklara patofysiologi, symtom, diagnos, vård och behandling vid vanligt förekommande sjukdomar inom områdena medicin, kirurgi och infektion",förklara,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_003,OMG403_LO_003,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",3,Kunskap och förståelse,"redogöra för vårdhygieniska principer att beakta vid vanligt förekommande sjukdomar inom områdena medicin, kirurgi och infektion 2026-03-18 11:40 OMG403 https://edu.hig.se/docs/sv/syllabus/course/OMG403?valid-from=2026-01-19 1/7",redogöra,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_004,OMG403_LO_004,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",4,Kunskap och förståelse,förklara den fysiologiska åldrandeprocessen,förklara,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_005,OMG403_LO_005,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",5,Kunskap och förståelse,"förklara patofysiologi, symtom, diagnos, vård och behandling vid vanligt förekommande geriatriska sjukdomar samt identifiera tecken på våld i nära relationer hos äldre",förklara,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_006,OMG403_LO_006,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",6,Kunskap och förståelse,redogöra för författningar av särskild relevans för äldrevård,redogöra,juridik/författningar,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_007,OMG403_LO_007,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",7,Kunskap och förståelse,förklara centrala principer samt etiska begrepp av särskild relevans för palliativ vård,förklara,etik; palliativ vård,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_008,OMG403_LO_008,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",8,Kunskap och förståelse,"redogöra för samverkan mellan aktörer på lokal, regional och nationell nivå samt prioriteringar vid allvarliga händelser, enligt riktlinjer i katastrofmedicin",redogöra,team/samverkan; katastrofmedicin,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_009,OMG403_LO_009,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",9,Kunskap och förståelse,redogöra för författningar med särskild relevans för hemsjukvård,redogöra,juridik/författningar; hemsjukvård,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_010,OMG403_LO_010,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",10,Kunskap och förståelse,"förklara läkemedelsbehandling av äldre utifrån farmakokinetiska och farmakodynamiska principer, varför vissa läkemedel är olämpliga för äldre samt identifiera läkemedelsrelaterade problem hos äldre",förklara,läkemedel/farmakologi,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_011,OMG403_LO_011,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",11,Kunskap och förståelse,"förklara omhändertagande, identifiera och värdera symtom samt föreslå vård och behandling vid akuta pediatriska tillstånd samt identifiera tecken på att barn utsatts för våld eller bevittnat våld i nära relationer",förklara,barn/pediatrik,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_012,OMG403_LO_012,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",12,Kunskap och förståelse,redogöra för säker hantering samt förebyggande av risker vid hantering av medicinsktekniska produkter inom akutsjukvård,redogöra,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_013,OMG403_LO_013,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",13,Färdighet och förmåga,i samråd med patienten och dess närstående identifiera individuella behov och egna resurser samt föreslå åtgärder enligt omvårdnadsprocessen inom hemsjukvård,i,hemsjukvård; omvårdnadsprocessen,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_014,OMG403_LO_014,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",14,Färdighet och förmåga,"utföra blodtransfusion, blododling, sugning av luftvägar samt munvård i enlighet med evidensbaserat metod- och kunskapsstöd",utföra,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_015,OMG403_LO_015,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",15,Färdighet och förmåga,tillämpa god kommunikation i mötet med patient och närstående samt kunna ge anpassad information inom psykiatrisk vård,tillämpa,kommunikation; psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_016,OMG403_LO_016,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",16,Färdighet och förmåga,"tillämpa omvårdnadsprocessens samtliga steg (bedöma, identifiera, planera, prioritera, utföra och följa upp vård samt rapportera och dokumentera) inom psykiatrisk vård",tillämpa,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_017,OMG403_LO_017,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",17,Färdighet och förmåga,"följa ordination, iordningsställa, bedöma rimlighet av och administrera läkemedel samt identifiera verkningsmekanismer och biverkningar av psykofarmaka",följa,läkemedel/farmakologi,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_018,OMG403_LO_018,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",18,Färdighet och förmåga,aktivt medverka vid undersökningar och behandlingar inom psykiatrisk vård,aktivt,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_019,OMG403_LO_019,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",19,Färdighet och förmåga,samverka med olika yrkesgrupper inom och utanför hälso- och sjukvården i psykiatrisk vårdkontext,samverka,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_020,OMG403_LO_020,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",20,Färdighet och förmåga,"planera, prioritera, fördela och följa upp arbetet i omvårdnadsteamet runt personer med psykisk ohälsa",planera,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_021,OMG403_LO_021,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",21,Färdighet och förmåga,"identifiera och redogöra för de pedagogiska frågorna vad, hur och varför relaterat till en psykiatrisk vårdsituation",identifiera,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_022,OMG403_LO_022,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",22,Färdighet och förmåga,"identifiera behov av, planera samt föreslå hälsofrämjande och återhämtningsinriktade åtgärder för personer med psykisk ohälsa",identifiera,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_023,OMG403_LO_023,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",23,Färdighet och förmåga,"kunna tillämpa läkemedelsberäkning vid vård och behandling av sjukdomar inom områdena medicin, kirurgi och infektion 2026-03-18 11:40 OMG403 https://edu.hig.se/docs/sv/syllabus/course/OMG403?valid-from=2026-01-19 2/7",kunna,läkemedel/farmakologi,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_024,OMG403_LO_024,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",24,Färdighet och förmåga,"omhänderta en avliden person med fokus på den avlidnes och de närståendes önskemål utifrån etik, religion, författningar samt vårdhygieniska principer",omhänderta,etik; juridik/författningar,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_025,OMG403_LO_025,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",25,Färdighet och förmåga,"tillämpa omhändertagande vid akuta tillstånd, identifiera och värdera symtom samt föreslå vård och behandling för personer i olika åldrar",tillämpa,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_026,OMG403_LO_026,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",26,Färdighet och förmåga,relatera till sjuksköterskans arbetsområde utifrån upplevda kliniska händelser inom akutsjukvård,relatera,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_027,OMG403_LO_027,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",27,Färdighet och förmåga,relatera till sjuksköterskans arbetsområde utifrån upplevda kliniska händelser inom barn- eller kvinnosjukvård,relatera,barn/pediatrik,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_028,OMG403_LO_028,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",28,Färdighet och förmåga,"reflektera en upplevd klinisk händelse utifrån ett patient-, närstående- och sjuksköterskeperspektiv inom akut - barn- eller kvinnosjukvård",reflektera,barn/pediatrik,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_029,OMG403_LO_029,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",29,Färdighet och förmåga,identifiera krisreaktioner hos drabbade och värdera behovet av krisstödsinsats,identifiera,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_030,OMG403_LO_030,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",30,Färdighet och förmåga,"utifrån ett personcentrerat förhållningssätt redogöra för och diskutera den psykiatriska omvårdnadsprocessen, evidensbaserad omvårdnad samt författningar utifrån patientfall",utifrån,juridik/författningar; personcentrerad vård; omvårdnadsprocessen,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_031,OMG403_LO_031,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",31,Värderingsförmåga och förhållningssätt,i samråd med patienten och dess närstående identifiera individuella behov och egna resurser samt föreslå åtgärder enligt omvårdnadsprocessen vid palliativ omvårdnad,i,omvårdnadsprocessen,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_032,OMG403_LO_032,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",32,Värderingsförmåga och förhållningssätt,tillämpa evidensbaserad samt god och säker vård utifrån gällande författningar och styrdokument samt visa sitt kunnande i handlingsberedskap inom psykiatrisk omvårdnad,tillämpa,juridik/författningar; patientsäkerhet; psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_033,OMG403_LO_033,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",33,Värderingsförmåga och förhållningssätt,"tillämpa professionellt, personcentrerat, empatiskt och hälsofrämjande förhållningssätt i teamarbete/samverkan samt gentemot patient och närstående inom psykiatrisk omvårdnad",tillämpa,personcentrerad vård; team/samverkan; psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_034,OMG403_LO_034,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",34,Värderingsförmåga och förhållningssätt,visa självkännedom i den egna professionella kompetensen samt kunna identifiera sitt behov av ytterligare kunskap för fortlöpande utveckling av sin professionella kompetens inom psykiatrisk omvårdnad,visa,psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_035,OMG403_LO_035,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",35,Värderingsförmåga och förhållningssätt,identifiera ett etiskt problem i en psykiatrisk vårdsituation och utifrån detta argumentera för olika lösningar kopplat till etiska teorier,identifiera,etik; psykiatri,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_036,OMG403_LO_036,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",36,Värderingsförmåga och förhållningssätt,"urskilja hur hopp och lidande beskrivs ur ett patient-, närstående- och sjuksköterskeperspektiv",urskilja,missing,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG403_v01_LO_037,OMG403_LO_037,baseline,OMG403,OMG403_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG403,"Specifik omvårdnad vid psykisk ohälsa, akuta situationer, av kvinnor och barn samt sjukdomar inom medicin, kirurgi, infektion och geriatrik",37,Värderingsförmåga och förhållningssätt,redogöra för säker hantering samt förebyggande av risker vid hantering av medicinsktekniska produkter inom hemsjukvård,redogöra,hemsjukvård,Kurs4_sskgrund_OMG403.pdf,high,extraction_method=pdf_text_extraction_cached
OMG551_v01_LO_001,OMG551_LO_001,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,1,Kunskap och förståelse,reflektera över och diskutera evidensbaserad vård och användningen av strategier för utveckling och hälsofrämjande förbättringsarbete inom hemsjukvård och/eller äldreomsorg,reflektera,hemsjukvård; äldreomsorg; evidensbaserad vård,Kurs5_sskgrund_OMG551.pdf,high,extraction_method=pdf_text_extraction_cached
OMG551_v01_LO_002,OMG551_LO_002,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,2,Kunskap och förståelse,"värdera vanligt förekommande forskningsansatser, design, urvalsmetoder, datainsamlingsmetoder, analysmetoder, forsknings- och forskaretiska- samt kvalitetsaspekter i kvantitativa-, kvalitativa- och litteraturstudier 2026-03-18 11:40 OMG551 https://edu.hig.se/docs/sv/syllabus/course/OMG551?valid-from=2026-08-31 1/7",värdera,missing,Kurs5_sskgrund_OMG551.pdf,high,extraction_method=pdf_text_extraction_cached
OMG551_v01_LO_003,OMG551_LO_003,baseline,OMG551,OMG551_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG551,Omvårdnad vid komplexa vårdbehov I samt introduktion till självständigt arbete i omvårdnad,3,Kunskap och förståelse,"välja ut relevanta söktermer utifrån en frågeställning inom ramen för ämnet omvårdnad, genomföra en strukturerad databassökning samt värdera utfallet ** Färdighet och förmåga**",välja,missing,Kurs5_sskgrund_OMG551.pdf,high,extraction_method=pdf_text_extraction_cached
