exam_id,lineage_uid,lineage_confidence,course_family_id,course_uid,course_version,is_current,program,education_level,course_code,course_name_sv,module_code_if_stated,module_name_if_stated,credits_hp_if_stated,exam_order,examination_text_exact,examination_category,individual_or_group,written_or_oral_or_practical_or_clinical,mandatory_or_optional,grading_scale_if_stated,related_learning_outcomes_if_stated,source_file,confidence,notes
MVG201_v01_EXAM_023,MVG201_EXAM_023,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,0015,"Skriftlig examination, individuell (mål 18-20)",missing,23,"Skriftlig examination, individuell (mål 18-20)",written_individual,individual,written,mandatory_if_course_completion,missing,18-20,Kurs1_sskgrund_MVG201.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
MVG201_v01_EXAM_024,MVG201_EXAM_024,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,0016,"Seminarium, individuell bedömning (mål 21)",missing,24,"Seminarium, individuell bedömning (mål 21)",seminar,individual,not_stated,mandatory_if_course_completion,missing,21,Kurs1_sskgrund_MVG201.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
MVG201_v01_EXAM_025,MVG201_EXAM_025,baseline,MVG201,MVG201_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,MVG201,Introduktion till omvårdnad som arbetsområde och vetenskap samt fysiologi och anatomi del I,0017,"Seminarium, individuell bedömning (mål 22)",missing,25,"Seminarium, individuell bedömning (mål 22)",seminar,individual,not_stated,mandatory_if_course_completion,missing,22,Kurs1_sskgrund_MVG201.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_001,OMG401_EXAM_001,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,1,"Seminarium, individuell bedömning",seminar,individual,not_stated,unclear,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_002,OMG401_EXAM_002,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,2,"skriftlig examination, individuell",written_individual,individual,written,unclear,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_003,OMG401_EXAM_003,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,3,"tentamen, individuell",written_exam,individual,written,unclear,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_004,OMG401_EXAM_004,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,4,"muntlig presentation av gruppuppgift, individuell
bedömning",oral_group,group,oral,unclear,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_005,OMG401_EXAM_005,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,5,"skriftlig examination, grupp med individuell bedömning",written_group,group_with_individual_assessment,written,unclear,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_006,OMG401_EXAM_006,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,6,"individuell dokumenterad bedömning av VFU enligt fastställda kriterier
och lärandemål med muntlig dokumenterad genomgång",vfu_assessment,individual,oral+vfu,mandatory_if_course_completion,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_007,OMG401_EXAM_007,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,missing,missing,missing,7,"klinisk
examination, individuell.
Närvaro under VFU krävs i den utsträckning som anges i
studiehandledningen.
Som en del av kursens examinationer krävs aktivt deltagande i
obligatoriska undervisningsaktiviteter i kursen. Med aktivt deltagande
menas att studenten bidrar med arbete, inspel och/eller egna
reflektioner med relevans för uppgiften. De obligatoriska
undervisningsaktiviteterna är relaterade till lärandemål 3, 6-7, 14-20
samt 22-27 och beskrivs i studiehandledningen. Samtliga examinationer
och obligatoriska undervisningsaktiviteter ska vara godkända respektive
genomförda för att kursen som helhet ska betraktas som godkänd.",vfu_assessment,individual,clinical/practical+vfu,mandatory_if_course_completion,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,examination paragraph; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_008,OMG401_EXAM_008,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0001,"Seminarium, individuell bedömning (mål 1)",missing,8,"Seminarium, individuell bedömning (mål 1)",seminar,individual,not_stated,mandatory_if_course_completion,missing,1,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_009,OMG401_EXAM_009,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0002,"Seminarium, individuell bedömning (mål 2)",missing,9,"Seminarium, individuell bedömning (mål 2)",seminar,individual,not_stated,mandatory_if_course_completion,missing,2,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_010,OMG401_EXAM_010,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0003,"Skriftlig examination, grupp med individuell",missing,10,"Skriftlig examination, grupp med individuell",written_group,group,written,mandatory_if_course_completion,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_011,OMG401_EXAM_011,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0004,"Seminarium, individuell bedömning (mål 4)",missing,11,"Seminarium, individuell bedömning (mål 4)",seminar,individual,not_stated,mandatory_if_course_completion,missing,4,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_012,OMG401_EXAM_012,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0005,"Seminarium, individuell bedömning (mål 5)",missing,12,"Seminarium, individuell bedömning (mål 5)",seminar,individual,not_stated,mandatory_if_course_completion,missing,5,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_013,OMG401_EXAM_013,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0006,"Skriftlig examination, individuell (mål 6)",missing,13,"Skriftlig examination, individuell (mål 6)",written_individual,individual,written,mandatory_if_course_completion,missing,6,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_014,OMG401_EXAM_014,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0007,"Tentamen, individuell (mål 7)",missing,14,"Tentamen, individuell (mål 7)",written_exam,individual,written,mandatory_if_course_completion,missing,7,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_015,OMG401_EXAM_015,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0008,Tentamen individuell (mål 8),missing,15,Tentamen individuell (mål 8),written_exam,individual,written,mandatory_if_course_completion,missing,8,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_016,OMG401_EXAM_016,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0009,"Seminarium, individuell bedömning (mål 9)",missing,16,"Seminarium, individuell bedömning (mål 9)",seminar,individual,not_stated,mandatory_if_course_completion,missing,9,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_017,OMG401_EXAM_017,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0011,"Tentamen, individuell (mål 11)",missing,17,"Tentamen, individuell (mål 11)",written_exam,individual,written,mandatory_if_course_completion,missing,11,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_018,OMG401_EXAM_018,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0012,"Seminarium, individuell bedömning (mål 12)",missing,18,"Seminarium, individuell bedömning (mål 12)",seminar,individual,not_stated,mandatory_if_course_completion,missing,12,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_019,OMG401_EXAM_019,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0013,"Skriftlig examination, grupp med individuell",missing,19,"Skriftlig examination, grupp med individuell",written_group,group,written,mandatory_if_course_completion,missing,missing,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_020,OMG401_EXAM_020,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0016,"Tentamen, individuell (mål 24)",missing,20,"Tentamen, individuell (mål 24)",written_exam,individual,written,mandatory_if_course_completion,missing,24,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_021,OMG401_EXAM_021,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0017,"Klinisk examination, individuell (mål 21-22)",missing,21,"Klinisk examination, individuell (mål 21-22)",clinical_examination,individual,clinical/practical,mandatory_if_course_completion,missing,21-22,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG401_v01_EXAM_022,OMG401_EXAM_022,baseline,OMG401,OMG401_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG401,Omvårdnad vid vanligt förekommande sjukdomstillstånd samt fysiologi och anatomi del II,0018,"Klinisk examination, individuell (mål 23)",missing,22,"Klinisk examination, individuell (mål 23)",clinical_examination,individual,clinical/practical,mandatory_if_course_completion,missing,23,Kurs2_sskgrund_OMG401.pdf,high,module-derived examination; extraction_method=pdf_text_extraction_cached
OMG402_v01_EXAM_001,OMG402_EXAM_001,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,1,"er
Tentamen, individuell",written_exam,individual,written,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_002,OMG402_EXAM_002,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,2,"skriftlig examination, grupp med individuell bedömning",written_group,group_with_individual_assessment,written,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_003,OMG402_EXAM_003,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,3,"tentamen, individuell",written_exam,individual,written,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_004,OMG402_EXAM_004,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,4,"seminarium, individuell bedömning",seminar,individual,not_stated,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_005,OMG402_EXAM_005,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,5,"klinisk färdighetsträning, individuell",practical_skills_assessment,individual,clinical/practical,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_006,OMG402_EXAM_006,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,6,"muntlig examination, individuell",oral_individual,individual,oral,unclear,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_007,OMG402_EXAM_007,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",missing,missing,missing,7,"individuell dokumenterad bedömning av VFU enligt fastställda kriterier och lärandemål med muntlig dokumenterad genomgång.
Närvaro under VFU krävs i den utsträckning som anges i studiehandledningen.
Som en del av kursens examinationer krävs aktivt deltagande i obligatoriska undervisningsaktiviteter i kursen. Med aktivt deltagande menas att studenten bidrar med arbete, inspel och/eller egna reflektioner med relevans för uppgiften. De obligatoriska undervisningsaktiviteterna är relaterade till lärandemål 3, 11, 12, 14 samt 18 och beskrivs i studiehandledningen. Samtliga examinationer och obligatoriska undervisningsaktiviteter ska vara godkända respektive genomförda för att kursen som helhet ska betraktas som godkänd.",vfu_assessment,individual,oral+vfu,mandatory_if_course_completion,missing,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,examination paragraph; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_008,OMG402_EXAM_008,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0001,"Tentamen, individuell (mål 1)",0.5,8,"Tentamen, individuell (mål 1)",written_exam,individual,written,mandatory_if_course_completion,UG Tvågradig skala,1,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_009,OMG402_EXAM_009,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0003,"Tentamen, individuell (mål 3)",4.5,9,"Tentamen, individuell (mål 3)",written_exam,individual,written,mandatory_if_course_completion,UV Tregradig skala,3,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_010,OMG402_EXAM_010,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0006,"Tentamen, individuell (mål 8)",0.5,10,"Tentamen, individuell (mål 8)",written_exam,individual,written,mandatory_if_course_completion,UG Tvågradig skala,8,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_011,OMG402_EXAM_011,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0007,"Seminarium, individuell bedömning (mål 8)",1.0,11,"Seminarium, individuell bedömning (mål 8)",seminar,individual,not_stated,mandatory_if_course_completion,UG Tvågradig skala,8,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_012,OMG402_EXAM_012,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0009,"Tentamen, individuell (mål 11)",1.0,12,"Tentamen, individuell (mål 11)",written_exam,individual,written,mandatory_if_course_completion,UV Tregradig skala,11,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_013,OMG402_EXAM_013,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0010,"Tentamen, individuell (mål 12)",1.0,13,"Tentamen, individuell (mål 12)",written_exam,individual,written,mandatory_if_course_completion,UV Tregradig skala,12,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_014,OMG402_EXAM_014,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0013,"Seminarium, individuell bedömning (mål 15,16)",1.5,14,"Seminarium, individuell bedömning (mål 15,16)",seminar,individual,not_stated,mandatory_if_course_completion,UG Tvågradig skala,"15,16",user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_015,OMG402_EXAM_015,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0014,"Seminarium, individuell bedömning (mål 17)",1.0,15,"Seminarium, individuell bedömning (mål 17)",seminar,individual,not_stated,mandatory_if_course_completion,UG Tvågradig skala,17,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_016,OMG402_EXAM_016,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0016,Individuell dokumenterad bedömning av VFU enligt fastställda kriterier och lärandemål med muntlig dokumenterad genomgång (mål 19-29),9.0,16,Individuell dokumenterad bedömning av VFU enligt fastställda kriterier och lärandemål med muntlig dokumenterad genomgång (mål 19-29),vfu_assessment,individual,oral+vfu,mandatory_if_course_completion,UG Tvågradig skala,missing,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_017,OMG402_EXAM_017,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0017,"Tentamen, individuell (mål 30)",0.5,17,"Tentamen, individuell (mål 30)",written_exam,individual,written,mandatory_if_course_completion,UG Tvågradig skala,30,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_018,OMG402_EXAM_018,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0020,Seminarium individuell bedömning (mål 2),1.0,18,Seminarium individuell bedömning (mål 2),seminar,individual,not_stated,mandatory_if_course_completion,UV Tregradig skala,2,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_019,OMG402_EXAM_019,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0021,"Muntlig examination, individuell (mål 4)",1.5,19,"Muntlig examination, individuell (mål 4)",oral_individual,individual,oral,mandatory_if_course_completion,UG Tvågradig skala,4,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_020,OMG402_EXAM_020,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0022,"Tentamen, individuell (mål 5)",0.5,20,"Tentamen, individuell (mål 5)",written_exam,individual,written,mandatory_if_course_completion,UG Tvågradig skala,5,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_021,OMG402_EXAM_021,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0023,"Seminarium, individuell bedömning (mål 6, 7)",1.0,21,"Seminarium, individuell bedömning (mål 6, 7)",seminar,individual,not_stated,mandatory_if_course_completion,UV Tregradig skala,"6, 7",user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_022,OMG402_EXAM_022,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0024,"Seminarium, individuell bedöming (mål 9, 10, 31)",1.5,22,"Seminarium, individuell bedöming (mål 9, 10, 31)",seminar,individual,not_stated,mandatory_if_course_completion,UV Tregradig skala,"9, 10, 31",user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_023,OMG402_EXAM_023,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0025,"Tentamen, individuell (mål 14)",1.0,23,"Tentamen, individuell (mål 14)",written_exam,individual,written,mandatory_if_course_completion,UV Tregradig skala,14,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
OMG402_v01_EXAM_024,OMG402_EXAM_024,baseline,OMG402,OMG402_v01,1,yes,Sjuksköterskeprogrammet,Grundnivå,OMG402,"Specifik omvårdnad vid folksjukdomar, pediatrik, sexuell- och reproduktiv hälsa",0026,"Klinisk färdighetsträning, individuell (mål 18)",1.5,24,"Klinisk färdighetsträning, individuell (mål 18)",practical_skills_assessment,individual,clinical/practical,mandatory_if_course_completion,UG Tvågradig skala,18,user_prompt_revision_OMG402_2026-08-31.txt,high,module-derived examination; extraction_method=user_prompt_cached; Reviderad version ersätter tidigare OMG402-information enligt användarens instruktion. Utkast med beslutsfattare/datum saknade.
